word,meaning,pos,language_id,meaning_language_id,dictionary_id,
ತೇ ,ನಿನಗೆ,NULL,1,1,6,
ತೇಕು ,"ಜೋರಾಗಿ ಉಸಿರಾಡು, ಆಯಾಸಪಡು",NULL,1,1,6,
ತೇಜ ,"ತೇಜಸ್ಸು, ಕಾಂತಿ; ಹೆಚ್ಚಿನಬೆಲೆ; ತನ್ಮಾತ್ರಗಳಲ್ಲೊಂದು",NULL,1,1,6,
ತೇಜಃಪುಂಜ ,ಕಾಂತಿಯ ಮುದ್ದೆ,NULL,1,1,6,
ತೇಜಸ್ಸಲಿಲ ,"ಬೆಳಕು, ನೀರು",NULL,1,1,6,
ತೇಜಿ ,"ಕುದುರೆ; ತುಟ್ಟಿ, ಹೆಚ್ಚಿನ ಬೆಲೆ",NULL,1,1,6,
ತೇಜಿಯಾಟ ,"ಕುದುರೆಯಾಟ, ಸಾರಥಿತನ",NULL,1,1,6,
ತೇಜೋನಿಧಿ ,ಕಾಂತಿಯ ಸಮೂಹ,NULL,1,1,6,
ತೇಟಿಗ ,ಸಾಣಿ ಹಿಡಿಯುವವ,NULL,1,1,6,
ತೇಯು ,"ಉಜ್ಜು, ಸವೆಯಿಸು",NULL,1,1,6,
ತೇರುಂಡ ,"ವಿಚಾರಗೇಡಿ, ಹುಂಬ",NULL,1,1,6,
ತೇರೈಸು ,"ಹಿಂಜರಿ, ಹಿಮ್ಮೆಟ್ಟು; ಅಪೇಕ್ಷಿಸು",NULL,1,1,6,
ತೇಳಿನಾಗಾದಿಗೆ ,ಚೇಳುಗಳೇ ಮೊದಲಾದ ವಿಷಜಂತುಗಳುಳ್ಳ ಕೋಟೆಯ ಕಂದಕ,NULL,1,1,6,
ತೇಳು ,"ಚೇಳು, ವೃಶ್ಚಿಕ",NULL,1,1,6,
ತೈಜಸ ,"ಪ್ರಕಾಶಮಾನ, ಸ್ವಪ್ರಕಾಶ; ವಿಷ್ಣುವಿನ ಮತ್ತೊಂದು ಹೆಸರು,  ಜೀವರ ಗಂಟಲುಭಾಗದಲ್ಲಿರುವ ಭಗವಂತನ ರೂಪ, ಸ್ವಪ್ನವನ್ನು ಕಾಣಿಸುವ ಪರಮಾತ್ಮನ ಹೆಸರು",NULL,1,1,6,
ತೈಲ ,"ಎಳ್ಳೆಣ್ಣೆ, ಎಣ್ಣೆ",NULL,1,1,6,
ತೊಂಗಲು ,"ಗೊಂಚಲು, ಕುಚ್ಚ",NULL,1,1,6,
ತೊಂಚಹಂಚ ,ನಾನು ನೀನು ಎಂದು,NULL,1,1,6,
ತೊಂಡ ,"ಭಕ್ತ, ಸೇವಕ, ಆಳು; ತುಂಟತನ, ತುಂಟ",NULL,1,1,6,
ತೊಂಡಮಾನ ,ಆಕಾಶರಾಜನ ತಮ್ಮ,NULL,1,1,6,
"ತೊಂಡಲ್, ತೊಂಡಿಲ್, ತೊಂಡಿಲು ",ತಲೆಯಲ್ಲಿ ಧರಿಸುವ ಮುತ್ತಿನ ಆಭರಣ,NULL,1,1,6,
ತೊಂಡವತ್ಸಲ ,ಭಕ್ತವತ್ಸಲ,NULL,1,1,6,
ತೊಂಡೆ ,ಓತಿಕೇತ; ಅಳಿಸು,NULL,1,1,6,
ತೊಂತು ,"ಸುತ್ತು, ಆವರಿಸು, ಹತ್ತು, ಎತ್ತಿಕಟ್ಟು",NULL,1,1,6,
ತೊಂಬಲು ,ಎಂಜಲು,NULL,1,1,6,
ತೊಕ್ಕಿಮುಕ್ಕು ,ಬಹು ದುಃಖಕ್ಕೆ ಗುರಿಮಾಡು,NULL,1,1,6,
ತೊಗಲಚೀಲ ,"ಚರ್ಮದ ಚೀಲ, ಮಾನವ ದೇಹ",NULL,1,1,6,
ತೊಗಲಬಕ್ಕಣ ,ಚರ್ಮದ ಚೀಲ,NULL,1,1,6,
ತೊಗಲು ,ಚರ್ಮ,NULL,1,1,6,
ತೊಟ್ಟಂಬು ,"ಹೂಡಿದಬಾಣ, ಬಿಟ್ಟಬಾಣ",NULL,1,1,6,
ತೊಟ್ಟು ,"ಹನಿ, ತುಂತುರು, ಸೀಕರ; ಮೊಲೆಯ ತುದಿ, ಚೂಚುಕ; ಹಣ್ಣು ಅಥವಾ ಎಲೆಗಳ ತುಂಬು, ಕಾವು",NULL,1,1,6,
ತೊಡಕು ,"ಕಗ್ಗಂಟು, ತಡೆ; ಸ್ವಲ್ಪ",NULL,1,1,6,
ತೊಡರಿಸು ,"ಪ್ರವರ್ತಿಸು, ಸಿಕ್ಕಿಸು, ಸೇರಿಸು",NULL,1,1,6,
ತೊಡರು ,"ಸಂಬಂಧ, ಸಂಕೋಲೆ, ಸರಪಳಿ, ಬಂಧನ; ಆಭರಣ, ಬಿರುದಿನ ಸಂಕೇತವಾಗಿ ಧರಿಸುವ ಕಾಲ ಬಳೆ",NULL,1,1,6,
ತೊಡವು ,"ಉಡುಗೆ, ಆಭರಣ",NULL,1,1,6,
ತೊಡಿ ,"ಜಗಳ, ತಾಡನಮಾಡು",NULL,1,1,6,
ತೊಡು ,"ಧರಿಸು, ಬಾಣವನ್ನು ಹೂಡು; ಪ್ರಾರಂಭಿಸು, ಮೊದಲುಮಾಡು",NULL,1,1,6,
ತೊಡೆ ,"ಮೊಳಕಾಲಿನಿಂದ ಸೊಂಟದವರೆಗಿನ ಭಾಗ; ಬಳಿ, ಸವರು, ಒರಸು",NULL,1,1,6,
"ತೊಣಸಿ, ತೊಣಚಿ ",ದನಗಳ ರಕ್ತ ಹೀರುವ ಒಂದು ಜಾತಿಯ ನೊಣ,NULL,1,1,6,
ತೊತ್ತಳದುಳಿ ,"ನಜ್ಜುಗುಜ್ಜಾಗುವಂತೆ ತುಳಿ, ನಾಶಮಾಡು",NULL,1,1,6,
"ತೊತ್ತಿಗ, ತೊತ್ತಿಗಾರ ",ಸೇವಕ,NULL,1,1,6,
ತೊತ್ತು ,"ಸೇವಕ, ಸೇವಕಿ",NULL,1,1,6,
ತೊತ್ತುತೊಂಡ ,"ಸೇವಕ, ಊಳಿಗದ ಆಳು",NULL,1,1,6,
ತೊಪ್ಪಲು ,"ಎಲೆ, ಸೊಪ್ಪು",NULL,1,1,6,
"ತೊರಹು, ತೊರೆ ",ನೀರು ಹರಿಯುವ ಹಳ್ಳ; ಕೆಚ್ಚಲಿನಲ್ಲಿ ಹಾಲು ತುಂಬಿಕೊಳ್ಳುವುದು,NULL,1,1,6,
ತೊಲಗು ,ದೂರ ಸರಿ,NULL,1,1,6,
ತೊಳಲಿಸಬೇಡ ,ಕಷ್ಟಪಡಿಸಬೇಡ,NULL,1,1,6,
ತೊಳಲು ,"ಅಲೆದಾಡು, ಸಂಚಾರ ಮಾಡು",NULL,1,1,6,
ತೊಳಸು ,"ಸುತ್ತಿ ತಿರುಗಿಸು, ಒಲೆಯ ಮೇಲಿಟ್ಟು ಕೈಯ್ಯಾಡಿಸು, ಕುಟ್ಟು",NULL,1,1,6,
ತೋಕ ,"ಸಂತತಿ, ಮಗು",NULL,1,1,6,
ತೋಟಿ ,ಜಗಳ; ಸ್ವಚ್ಛಗೊಳಿಸುವವ,NULL,1,1,6,
"ತೋಡ, ತೋಡೆ, ತೋಡ್ಯ ",ಮುಂಗೈಗೆ ತೊಡುವ ಒಂದು ಬಗೆಯ ಆಭರಣ,NULL,1,1,6,
ತೋಡು ,"ಹಳ್ಳಮಾಡು, ಅಗೆ; ಸಮಾನತೆ, ಹೋಲಿಕೆ",NULL,1,1,6,
ತೋದಕ ,"ಉಪಾಯಗಾರ, ಪ್ರೇರಕ; ತೃಪ್ತಿಬಡಿಸುವ, ತುಂಬುವ",NULL,1,1,6,
ತೋದು ,"ಯುಕ್ತಿ, ಉಪಾಯ, ಅವಸರಕ್ಕೆ ತಕ್ಕಂತೆ ಉಪಾಯ ಮಾಡುವಾತ",NULL,1,1,6,
ತೋಮರ ,"ಆಯುಧ ವಿಶೇಷ, ಈಟಿಯಂತಿರುವ ಆಯುಧ",NULL,1,1,6,
ತೋಯ ,ನೀರು,NULL,1,1,6,
ತೋಯಜ ,ಕಮಲ,NULL,1,1,6,
ತೋಯಜನಯನೆ ,ಕಮಲದಂತೆ ಸುಂದರವಾದ ಕಣ್ಣುಳ್ಳವಳು-ಲಕ್ಷ್ಮಿ,NULL,1,1,6,
ತೋಯಜಭವ ,ಬ್ರಹ್ಮ,NULL,1,1,6,
ತೋಯಜಮುಖಿ ,ಕಮಲದಂತೆ ಮುಖವುಳ್ಳವಳು-ಲಕ್ಷ್ಮಿ,NULL,1,1,6,
ತೋಯಜಾಂಬಕ ,ಕಮಲಾಕ್ಷ-ವಿಷ್ಣು,NULL,1,1,6,
ತೋಯಜಾಂಬಕಿ ,ಕಮಲದಂತೆ ಕಣ್ಣುಳ್ಳವಳು-ಲಕ್ಷ್ಮಿ,NULL,1,1,6,
ತೋಯಜಾಕ್ಷ ,ವಿಷ್ಣು,NULL,1,1,6,
ತೋಯಜಾಸನಾಂಡ ,ಬ್ರಹ್ಮಾಂಡ,NULL,1,1,6,
ತೋಯಜೆ ,ಲಕ್ಷ್ಮಿ,NULL,1,1,6,
ತೋಯಧಿ ,"ಮೋಡ, ಮುಗಿಲು, ಸಮುದ್ರ",NULL,1,1,6,
ತೋಯಾಜಾಂಘ್ರಿ ,ಗಂಗೆಯುದ್ಭವಿಸಿದ ಪಾದ,NULL,1,1,6,
ತೋಯುಜಾಸನ ,ಬ್ರಹ್ಮ,NULL,1,1,6,
ತೋಯೆ<ತೊವ್ವೆ ,ಬೇಳೆಯಿಂದ ಮಾಡಿದ ಒಂದು ಬಗೆಯ ಖಾದ್ಯ,NULL,1,1,6,
ತೋರ ,"ಶಿಶುವಿನ ಅಳತೆಯಷ್ಟು; ದಪ್ಪ, ದೊಡ್ಡ",NULL,1,1,6,
ತೋರಣತಡಿಯವ ,ದ್ವಾರಪಾಲಕ,NULL,1,1,6,
ತೋರಿದಸಾರ ,ವೇದ,NULL,1,1,6,
ತೋಳಂಬಲಿ ,"ತೋಳೆಂಬ ಬಳ್ಳಿಯಲ್ಲಿ, ತೋಳುಗಳಿಂದ ಬಿಗಿಹಿಡಿ, ಭದ್ರಪಡಿಸು, ಅಪ್ಪುಗೆ, ಆಲಿಂಗನ",NULL,1,1,6,
ತೋಳನ್ನಾಡೈ ,"ಮಕ್ಕಳನ್ನು  ತೋಳಲ್ಲಿಟ್ಟು ಆಡಿಸಿ ಮುದ್ದಾಡುವ ಒಂದು ಮಕ್ಕಳಾಟ, ತೋಳಾಟ",NULL,1,1,6,
ತೋಳಹೊಯ್ ,"ಭುಜ ಚಪ್ಪರಿಸು, ಕೈಕಡಿ",NULL,1,1,6,
ತೋಳ್ಬಂದಿ ,"ತೋಳಿಗೆ ಧರಿಸುವ ಆಭರಣ, ಅಂಗದ",NULL,1,1,6,
"ತೋಷ, ತೋಷಣ ","ಆನಂದ, ತೃಪ್ತಿ, ಸಂತೋಷ",NULL,1,1,6,
ತೋಷತೀರ್ಥರು ,ಆನಂದತೀರ್ಥರು-ಮಧ್ವಾಚಾರ್ಯರು,NULL,1,1,6,
ತೋಷಪಾಲಕ ,ಸಂತೋಷಪಡಿಸಿದ ಭಕ್ತರನ್ನು ಕಾಪಾಡುವವನು,NULL,1,1,6,
ತೌಡು ,ಬತ್ತದ ಹೊಟ್ಟು,NULL,1,1,6,
ತ್ಯಜಿಸು ,"ಬಿಡು, ತೊರೆ",NULL,1,1,6,
ತ್ಯರ<ತೆರ ,ರೀತಿ,NULL,1,1,6,
ತ್ಯಾಜ<ತ್ಯಾಜ್ಯ ,"ನಿರರ್ಥಕವಾದ ವಸ್ತು, ಕಸ",NULL,1,1,6,
ತ್ರಯಂಬಕ ,"ಮೂರುಕಣ್ಣುಳ್ಳವ, ಶಿವ",NULL,1,1,6,
ತ್ರಯದಶದ್ವಯರಾಗ ,"೩೨ ರಾಗಗಳು-೮ ಪುರುಷ ರಾಗಗಳು, ೨೪ ಸ್ತ್ರೀ ರಾಗಗಳು, ಕ್ರಮವಾಗಿ ಭೈರವಿ, ಭೂಪತಿ(ಭೂಪಾಲ), ಶ್ರೀರಾಗ, ರಾಗಪಂಜರ, ವಸಂತ, ಮಾಲವ, ಬಂಗಾಲ, ನಾಟಕ(ನಟ್ಟ), ದೇವಕ್ರಿಯಾ, ಮೇಘರಂಜೀ, ಕುರುಂಜೀ, ವೇಲಾವುಲೀ, ಮಲಹರಿ, ಬೌಲೀ, ಅಂಧಾಲೀ, ಭಲ್ಲಾತೀ, ಮಾಹುರೀ, ದೇಶೀ, ಲಲಿತಾ, ತೋಡೀ, ರಾಮಕ್ರಿಯಾ, ವರಾಲೀ, ಕೌಶೀ, ಗುಂಡಕ್ರಿಯಾ, ಫೂರ್ಜರೀ, ಗೌಲೀ, ಕರ್ನಾಟಗೌಲಿಕಾ, ಧನ್ಯಾಸಿಕಾ, ಕಾಂಭೋಜೀ, ದೇಶಾಕ್ಷೀ, ಆಹರೀ, ನಾರಾಯಣೀ",NULL,1,1,6,
ತ್ರಯನಾಮ ,"ಅಚ್ಯುತ, ಅನಂತ, ಗೋವಿಂದ",NULL,1,1,6,
ತ್ರಯನೇತ್ರ ,ಮೂರು ಕಣ್ಣುಳ್ಳವ-ಶಿವ,NULL,1,1,6,
ತ್ರಯಪದ ,ಅಗ್ನಿ,NULL,1,1,6,
ತ್ರಯವಿಕಾರ ,"ಆಧ್ಯಾತ್ಮ, ಆಧಿಭೌತಿಕ, ಆಧಿದೈವ",NULL,1,1,6,
ತ್ರಯೀಜ್ಞಾನ ,"ವೇದಜ್ಞಾನ, ಮೂರು ಬಗೆಯ ಜ್ಞಾನಗಳು- ಸಾತ್ವಿಕ, ರಾಜಸ, ತಾಮಸ",NULL,1,1,6,
ತ್ರಯೀಮಯ ,"ವೇದಮಯ, ವೇದಪ್ರತಿಪಾದ್ಯ",NULL,1,1,6,
ತ್ರಾಡನ ,ನಾಚಿಕೆ,NULL,1,1,6,
ತ್ರಾಣ ,"ಶಕ್ತಿ, ಬಲ",NULL,1,1,6,
ತ್ರಾಣಿ ,ಆಶ್ರಯ ಹೊಂದಿರುವ; ಬಲಿಷ್ಠ,NULL,1,1,6,
ತ್ರಾತ ,"ರಕ್ಷಕ, ರಕ್ಷಿಸುವವನು, ಪಾಲಿಸುವವನು",NULL,1,1,6,
ತ್ರಾಸ ,ಕಷ್ಟ,NULL,1,1,6,
ತ್ರಾಸು ,ಸಣ್ಣ ತಕ್ಕಡಿ,NULL,1,1,6,
ತ್ರಾಹಿ ,"ರಕ್ಷಿಸು, ಕಾಪಾಡು",NULL,1,1,6,
ತ್ರಾಹ್ಯ ,"ತ್ರಾಣ, ಬಲ",NULL,1,1,6,
ತ್ರಿಕರಣ ,"ವಾಕ್, ಮನ, ಕಾಯ",NULL,1,1,6,
ತ್ರಿಕರ್ಮ ,"ಕರ್ಮತ್ರಯ; ಕಾಯಾ, ವಾಚಾ, ಮನಸಾ; ಪ್ರಾರಬ್ಧ, ಸಂಚಿತ, ಆಗಾಮಿ",NULL,1,1,6,
ತ್ರಿಕಾಲ ,"ಪೂರ್ವಾಹ್ನ, ಮಧ್ಯಾಹ್ನ, ಅಪರಾಹ್ನ; ಭೂತ, ವರ್ತಮಾನ, ಭವಿಷ್ಯ",NULL,1,1,6,
ತ್ರಿಕಾಲಜ್ಞ ,"ಹಿಂದಿನ, ಇಂದಿನ, ಮುಂದಿನ ಜ್ಞಾನ ಉಳ್ಳವ",NULL,1,1,6,
ತ್ರಿಗುಣ ,"ಸತ್ವ, ರಜಸ್, ತಮೋಗುಣಗಳು",NULL,1,1,6,
ತ್ರಿಗುಣಕಾರ್ಯ ,"ಸೃಷ್ಟಿ, ಸ್ಥಿತಿ, ಸಂಹಾರ ಕಾರ್ಯ; ಸಾತ್ವಿಕ, ರಾಜಸ, ತಾಮಸಗುಣ ಕಾರ್ಯ",NULL,1,1,6,
ತ್ರಿಗುಣಧಾಮ ,"ಶ್ವೇತದ್ವೀಪ, ಅನಂತಾಸನ, ವೈಕುಂಠಗಳಲ್ಲಿ ವಾಸಿಸುವವನು-ಶ್ರೀಹರಿ",NULL,1,1,6,
ತ್ರಿಗುಣವರ್ಜಿತ ,ತ್ರಿಗುಣವಿದೂರ-ವಿಷ್ಣು,NULL,1,1,6,
ತ್ರಿಗುಣಾಕಾರ ,ತ್ರಿಗುಣಗಳನ್ನುಳ್ಳವನು,NULL,1,1,6,
ತ್ರಿಗೋಲ ,"ಸೂರ್ಯಮಂಡಲ, ಚಂದ್ರಮಂಡಲ, ಅಗ್ನಿಮಂಡಲ (ಗೋಲತ್ರಯ)",NULL,1,1,6,
"ತ್ರಿಜಗ, ತ್ರಿಜಗತ್ ","ಮೂರುಲೋಕ; ಸ್ವರ್ಗ, ಮರ್ತ್ಯ, ಪಾತಾಳ",NULL,1,1,6,
ತ್ರಿಜಗನುತ ,ಮೂರುಲೋಕಗಳಿಂದ ಪೂಜಿತ-ಶ್ರೀಹರಿ,NULL,1,1,6,
ತ್ರಿಜಗನ್ಮಾತೆ ,ಮೂರುಲೋಕದ ಒಡತಿ-ಲಕ್ಷ್ಮಿ,NULL,1,1,6,
ತ್ರಿಜಗವಿಜಯವೇಷ ,ವಿಶ್ವರೂಪ ದರ್ಶನ,NULL,1,1,6,
ತ್ರಿಜಗಾಧಾರಕ ,ಬ್ರಹ್ಮಾಂಡವನ್ನು ಹೆಡೆಯ ಮೇಲೆ ಹೊತ್ತಿರುವವ-ಶೇಷದೇವರು,NULL,1,1,6,
ತ್ರಿಣಯಗಣಸೇವ ,ಶಿವಗಣಗಳಿಂದ ಸೇವಿತನಾದವನು-ಶ್ರೀಹರಿ,NULL,1,1,6,
ತ್ರಿಣಯನ ,ಶಿವ,NULL,1,1,6,
ತ್ರಿಣಯಸಖ ,ಶಿವನ ಗೆಳೆಯ-ಶ್ರೀಹರಿ,NULL,1,1,6,
ತ್ರಿದಂಡಿ ,"ಸಂನ್ಯಾಸಿ; ಅದ್ವೈತಿ-ಏಕದಂಡಿ, ದ್ವೈತಿ-ದ್ವಿದಂಡಿ, ವಿಶಿಷ್ಟಾದ್ವೈತಿ-ತ್ರಿದಂಡಿ",NULL,1,1,6,
ತ್ರಿದಶ ,ಮೂವತ್ತು; ದೇವತೆ,NULL,1,1,6,
ತ್ರಿದಶತತಿ ,ದೇವತಾಸಮೂಹ,NULL,1,1,6,
ತ್ರಿದಶತರು ,"ದೇವವೃಕ್ಷ, ಕಲ್ಪವೃಕ್ಷ",NULL,1,1,6,
ತ್ರಿದಶಭೂರುಹ ,ಕಲ್ಪವೃಕ್ಷ,NULL,1,1,6,
ತ್ರಿದಶಾಂತ ,ಸ್ವರ್ಗದವರೆಗು,NULL,1,1,6,
ತ್ರಿದಶಾಲಯಪತಿ ,ದೇವೇಂದ್ರ,NULL,1,1,6,
ತ್ರಿದಶೇಶ್ವರ ,"ದೇವರದೇವ, ಶ್ರೀಹರಿ",NULL,1,1,6,
ತ್ರಿದಿಶರು ,ದೇವತೆಗಳು,NULL,1,1,6,
ತ್ರಿಧರರು ,"ಜ್ಞಾನ, ಭಕ್ತಿ, ವೈರಾಗ್ಯವನ್ನು ಹೊಂದಿದವರು",NULL,1,1,6,
ತ್ರಿಧಾಮ ,"ಅನಂತಾಸನ, ಶ್ವೇತದೀಪ, ವೈಕುಂಠ",NULL,1,1,6,
ತ್ರಿನಯನ ,ಶಿವ,NULL,1,1,6,
ತ್ರಿನೇತ್ರ ,ಮೂರುಕಣ್ಣುಳ್ಳವ ಶಿವ,NULL,1,1,6,
"ತ್ರಿಪಥಗಾಮಿನಿ, ತ್ರಿಪಥಗೆ ","ಸ್ವರ್ಗ, ಮರ್ತ್ಯ, ಪಾತಾಳದಲ್ಲಿ ಪ್ರವಹಿಸುವವಳು-ಗಂಗಾನದಿ",NULL,1,1,6,
ತ್ರಿಪದ ,"ವೇದಗಳು; ಮೂರು ಪಾದಗಳು- ಗಾಯತ್ರಿ, ಅಗ್ನಿ, ವಾಮನ",NULL,1,1,6,
ತ್ರಿಪುರ ,"ಮಾಯಾಸುರನು ತಾರಕಾಸುರನ ಮಕ್ಕಳಾದ ತಾರಾಕ್ಷ, ಕಮಲಾಕ್ಷ ಮತ್ತು ವಿದ್ಯುನ್ಮಾಲಿಗಳಿಗಾಗಿ ಕಟ್ಟಿಸಿಕೊಟ್ಟ ಮೂರು ಪಟ್ಟಣಗಳು, ತ್ರಿಕೂಟ, ಶ್ರೀಪಾಟ, ಗೊಲ್ಹಾಟ, ಕಬ್ಬಿಣ, ಬೆಳ್ಳಿ, ಚಿನ್ನದ ಪುರಗಳು",NULL,1,1,6,
ತ್ರಿಪುರಾರಿ ,ಶಿವ,NULL,1,1,6,
ತ್ರಿಭಂಗಿ ,"ನಾಟ್ಯದ ಒಂದು ಪ್ರಕಾರ, ದೇಹದ ಮೂರು ಎಡೆಗಳಲ್ಲಿ ಬಾಗಿ ನಿಲ್ಲುವುದು",NULL,1,1,6,
ತ್ರಿಭುವನ ,"ಮೂರು ಲೋಕ, ಭೂಮಿ, ಪಾತಾಳ, ಆಕಾಶ",NULL,1,1,6,
ತ್ರಿಭುವನೇಶ ,ಮೂರು ಲೋಕಗಳಿಗೆ ಸ್ವಾಮಿ-ಶ್ರೀಹರಿ,NULL,1,1,6,
ತ್ರಿಮತ ,"ಮೂರು ಮತಗಳು- ಅದ್ವೈತ, ವಿಶಿಷ್ಟಾದ್ವೈತ, ದ್ವೈತ",NULL,1,1,6,
ತ್ರಿಮಲ ,"ಮೂರು ಬಗೆಯ ಪಾಪದ ಕೊಳೆ(ಸಂಚಿತ, ಆಗಾಮಿ, ಪ್ರಾರಬ್ಧ); ಕಾಯಿಕ, ವಾಚಿಕ, ಮಾನಸಿಕ ಪಾಪಗಳ ಕೊಳೆ",NULL,1,1,6,
ತ್ರಿಯಂಬಕ ,ಮೂರುಕಣ್ಣುಳ್ಳವ-ಶಿವ,NULL,1,1,6,
ತ್ರಿರಾವರ್ತಿ ,ಮೂರುಸಲ,NULL,1,1,6,
ತ್ರಿರೇಖೆ ,ಕೊರಳ ಮೇಲಿನ ಮೂರು ಗೆರೆಗಳು,NULL,1,1,6,
ತ್ರಿಲೋಚನ ,ಮುಕ್ಕಣ್ಣ-ಶಿವ,NULL,1,1,6,
"ತ್ರಿವಳಿ, ತ್ರಿವಳಿರೇಖೆ ",ಹೊಟ್ಟೆಯ ಮೇಲಿನ ಮೂರುಗೆರೆಗಳು,NULL,1,1,6,
ತ್ರಿವಿಕ್ರಮ ,ವಿಷ್ಣು,NULL,1,1,6,
ತ್ರಿವಿಧ ,"ಸುರ, ನರ, ಉರಗ-ಈ ಮೂರು ವಿಧದವರು",NULL,1,1,6,
ತ್ರಿವಿಧಕರಣ ,"ಮಾತು, ಮನಸ್ಸು, ಮತ್ತು ದೇಹ",NULL,1,1,6,
"ತ್ರಿವಿಧಚೇತನರು, ತ್ರಿವಿಧಜೀವರು ","ಸಾತ್ವಿಕ, ರಾಜಸ, ತಾಮಸ ಜೀವಿಗಳು",NULL,1,1,6,
ತ್ರಿವಿಧನಾಶ ,"ಅನಿತ್ಯತ್ವ, ದೇಹಹಾನಿ, ದುಃಖಪ್ರಾಪ್ತಿ",NULL,1,1,6,
ತ್ರಿವಿಧಪಾಪ ,"ಪಾತಕ, ಉಪಪಾತಕ, ಮಹಾಪಾತಕ",NULL,1,1,6,
ತ್ರಿವಿಧರೂಪ ,"ಬ್ರಹ್ಮ, ವಿಷ್ಣು, ಶಿವ",NULL,1,1,6,
ತ್ರಿವಿಧಶ್ವಾಸ ,"ಭೂ, ಅಭೂ, ಭೂರಭೂ ಎಂದು ಮೂರು ವಿಧ ಶ್ವಾಸಜಪ",NULL,1,1,6,
ತ್ರಿವಿಧಾತ್ಮ ,"ವಿಶ್ವ, ತೈಜಸ, ಪ್ರಾಜ್ಞ",NULL,1,1,6,
ತ್ರಿವಿಷ್ಟಪ ,ಸಿಂಹಾಸನ; ಸ್ವರ್ಗ,NULL,1,1,6,
ತ್ರಿವಿಷ್ಟಪದ ,ಮೋಕ್ಷ,NULL,1,1,6,
ತ್ರಿವೃತ್ ,ಗುಣತ್ರಯನಿಯಾಮಕ,NULL,1,1,6,
ತ್ರಿವೃನ್ನಾಮ ,ಗುಣತ್ರಯಾತ್ಮಕವಾಚ್ಯ,NULL,1,1,6,
ತ್ರಿವೇಣಿತೀರ ,"ಗಂಗಾ, ಯಮುನಾ, ಸರಸ್ವತಿ ನದಿಗಳ ದಂಡೆ",NULL,1,1,6,
ತ್ರಿಶಂಕು ,ಒಬ್ಬರಾಜನ ಹೆಸರು,NULL,1,1,6,
ತ್ರಿಶಂಕುಲೋಕ ,ವಿಶ್ವಾಮಿತ್ರನು ತನಗೆ ಪ್ರಿಯನಾದ ತ್ರಿಶಂಕು ರಾಜನಿಗಾಗಿ ಸೃಜಿಸಿದ ಬೇರೊಂದು ಸ್ವರ್ಗ,NULL,1,1,6,
ತ್ರಿಶೂಲ ,ಮೂರುಮೊನೆಯ ಆಯುಧ,NULL,1,1,6,
ತ್ರಿಶೂಲಧರ ,ಶಿವ,NULL,1,1,6,
ತ್ರಿಸ್ಥಾನ ,"ಶ್ವೇತದ್ವೀಪ, ಅನಂತಾಸನ, ವೈಕುಂಠ",NULL,1,1,6,
ತ್ರಿಸ್ಥಾನವಾಸ ,ವಿಷ್ಣು,NULL,1,1,6,
ತ್ರುಟಿ ,"ಕ್ಷಣಮಾತ್ರ, ಕ್ಷಣಕಾಲ, ಕ್ಷಣದ ಕಾಲುಭಾಗ, ೨ತ್ರುಟಿ:೧ಲವ",NULL,1,1,6,
ತ್ರೇತೆ ,ಎರಡನೆಯ ಯುಗವಾದ ತ್ರೇತಾಯುಗ,NULL,1,1,6,
ತ್ರೈಘೋಷಣ ,ವೇದಗಳನ್ನು ಉಚ್ಛಾರ ಮಾಡುವುದು,NULL,1,1,6,
ತ್ರೈಘೋಷಣಮುಖ ,ಸಹಸ್ರ ಮುಖಗಳುಳ್ಳವ-ಶೇಷದೇವ,NULL,1,1,6,
ತ್ರೈಜಗತ್ ,"ಮೂರುಲೋಕ, ಸ್ವರ್ಗ, ಮರ್ತ್ಯ, ಪಾತಾಳ",NULL,1,1,6,
ತ್ರೈಜಗದೀಶ ,ಮೂರುಲೋಕದೊಡೆಯ,NULL,1,1,6,
ತ್ರೈತತ್ವ ,"ವೈಚಾರಿಕ, ತೈಜಸ, ತಾಮಸ (ರುದ್ರನಿಗೆ ಸಂಬಂಧಿಸಿದಂತೆ)",NULL,1,1,6,
ತ್ರೈತಾಪ ,"ಆಧಿಭೂತ, ಆಧ್ಯಾತ್ಮಕ, ಆಧಿದೈವ",NULL,1,1,6,
ತ್ರೈವಾಣಿ ,ವೇದವಾಣಿ,NULL,1,1,6,
ತ್ರೋಟಕ ,ವಂಚನೆ,NULL,1,1,6,
ತ್ರ್ಯಂಬಕ ,ಮೂರು ಕಣ್ಣುಳ್ಳ ಶಿವ,NULL,1,1,6,
ತ್ರ್ಯಂಬಕಾದ್ಯಮರೇಶ ,ರುದ್ರ ಮೊದಲಾದ ದೇವತೆಗಳ ಒಡೆಯ-ವಿಷ್ಣು,NULL,1,1,6,
ತ್ರ್ಯಕ್ಷ ,"ಮೂರುಕಣ್ಣುಳ್ಳವನು (ಸೂರ‍್ಯ, ಚಂದ್ರ, ಅಗ್ನಿ) ಶಿವ, ನರಸಿಂಹ",NULL,1,1,6,
ತ್ರ್ಯದೀಶ ,ತ್ರಿಲೋಕನಾಥ-ಶ್ರೀಹರಿ,NULL,1,1,6,
ತ್ವಂಚಾಹಂಚ ,"ನೀನು-ನಾನು ಎಂಬ ಭೇದಭಾವ, ತೊಂಚಾವಂಚ",NULL,1,1,6,
